x,y
9.095238095238095,43
9.142857142857142,21
9.142857142857142,28
9.19047619047619,22
9.19047619047619,34
9.285714285714286,18
9.285714285714286,29
9.285714285714286,30
9.333333333333334,32
9.333333333333334,34
9.333333333333334,40
9.380952380952381,31
9.428571428571429,15
9.428571428571429,33
9.428571428571429,42
9.428571428571429,43
9.476190476190476,14
9.476190476190476,16
9.476190476190476,41
9.523809523809524,19
9.523809523809524,20
9.523809523809524,21
9.523809523809524,44
9.523809523809524,48
9.619047619047619,22
9.619047619047619,31
9.619047619047619,34
9.619047619047619,36
9.619047619047619,49
9.666666666666666,35
9.714285714285714,30
9.761904761904763,41
9.80952380952381,15
9.80952380952381,42
9.80952380952381,50
9.857142857142858,14
9.857142857142858,16
9.857142857142858,38
9.904761904761905,40
9.952380952380953,50
10,16.72222222222222
10,17.823529411764707
10,18.8125
10,20.095238095238095
10,20.285714285714285
10,20.80952380952381
10,21.764705882352942
10,29.88888888888889
10,30.904761904761905
10,31.473684210526315
10,31.94736842105263
10,32.55555555555556
10,32.888888888888886
10,34.166666666666664
10,35.375
10,36.074074074074076
10,36.96296296296296
10,37.75
10,39.476190476190474
10,40.31578947368421
10,42.529411764705884
10.0,43
10,43.294117647058826
10,43.705882352941174
10,45.411764705882355
10,45.64705882352941
10,46.666666666666664
10,47.588235294117645
10.0625,22
10.0625,49
10.125,21
10.125,24
10.125,44
10.1875,17
10.1875,19
10.1875,29
10.25,23
10.25,25
10.3125,36
10.3125,46
10.375,29
10.375,30
10.375,44
10.4375,20
10.4375,22
10.4375,31
10.4375,32
10.4375,34
10.5,26
10.5,35
10.5,42
10.5,43
10.5625,27
10.5625,29
10.5625,40
10.5625,47
10.625,24
10.625,30
10.625,31
10.625,33
10.6875,38
10.6875,41
10.6875,50
10.875,37
10.875,39
10.875,44
10.9375,34
10.9375,42
11,0.2222222222222222
11,0.6111111111111112
11,14.68421052631579
11,16.88888888888889
11,18.0625
11,20.38095238095238
11,27.529411764705884
11,29.833333333333332
11,30.19047619047619
11,30.952380952380953
11,33.1875
11,36.370370370370374
11,37.6875
11,38.1875
11,38.4375
11,38.8125
11,39.42857142857143
11,40.94736842105263
11,43.1764705882353
11,43.470588235294116
11,44.166666666666664
11,44.611111111111114
11.0,45
11,45.23529411764706
11,45.705882352941174
11,45.94117647058823
11,46.44444444444444
11,47.529411764705884
11,48.705882352941174
11,48.94117647058823
11.08695652173913,50
11.130434782608695,19
11.130434782608695,27
11.173913043478262,21
11.26086956521739,20
11.304347826086957,18
11.304347826086957,19
11.347826086956522,21
11.347826086956522,22
11.347826086956522,33
11.347826086956522,36
11.391304347826088,20
11.391304347826088,26
11.391304347826088,32
11.391304347826088,37
11.391304347826088,45
11.434782608695652,23
11.434782608695652,31
11.434782608695652,39
11.434782608695652,43
11.478260869565217,27
11.478260869565217,28
11.478260869565217,29
11.478260869565217,30
11.478260869565217,41
11.521739130434783,34
11.521739130434783,35
11.521739130434783,38
11.565217391304348,25
11.565217391304348,44
11.565217391304348,48
11.608695652173914,33
11.608695652173914,40
11.608695652173914,49
11.652173913043478,41
11.695652173913043,36
11.695652173913043,37
11.695652173913043,42
11.73913043478261,39
11.73913043478261,47
11.782608695652174,40
11.782608695652174,43
11.782608695652174,50
11.826086956521738,21
11.826086956521738,46
11.869565217391305,25
11.91304347826087,20
11.91304347826087,44
11.956521739130435,27
